"","GO","wR2Nmean","CRI2mean","eAImean","sumScoremean"
"1","GO:0000049",0.538827545949532,0.743199573895681,0.369342080619391,0.550456400154868
"2","GO:0000166",0.552086056425407,0.736334921981854,0.323281095002187,0.537234024469816
"3","GO:0000287",0.535528167880514,0.740270252708597,0.335525925966929,0.53710811551868
"4","GO:0000976",0.535801071096936,0.715283481125,0.299375045963175,0.516819866061704
"5","GO:0000986",0.541119456651925,0.714776946935037,0.287252677289093,0.514383026958685
"6","GO:0001216",0.542004340273288,0.728207522409225,0.310529739590058,0.52691386742419
"7","GO:0003676",0.544903911043973,0.743282531302988,0.335943651475526,0.541376697940829
"8","GO:0003677",0.520931430791651,0.716040566909615,0.300613152068,0.512528383256422
"9","GO:0003700",0.534039396510121,0.7194981265763,0.290540940790519,0.514692821292313
"10","GO:0003723",0.524358227676034,0.73845981211657,0.383522961279166,0.54878033369059
"11","GO:0003735",0.523915562392726,0.772389331516454,0.487615671955543,0.594640188621574
"12","GO:0003824",0.558940640672269,0.743689718541518,0.319937125715472,0.540855828309753
"13","GO:0004518",0.522227561654096,0.713320556061915,0.305368658129299,0.51363892528177
"14","GO:0004519",0.510921468098828,0.708350216169652,0.298445731501313,0.505905805256598
"15","GO:0005215",0.59973402473102,0.753415188594521,0.317793779397676,0.556980997574406
"16","GO:0005506",0.562402451859125,0.748994874701175,0.329326505854035,0.546907944138112
"17","GO:0005515",0.55021739450219,0.73723372815264,0.334697328427456,0.540716150360762
"18","GO:0005524",0.55057021406929,0.735783779972731,0.321242286899398,0.535865426980473
"19","GO:0005525",0.564445385861546,0.742891774471954,0.348572682132847,0.551969947488782
"20","GO:0008168",0.547321088794013,0.730911488265448,0.296246627936625,0.524826401665362
"21","GO:0008233",0.565334031728769,0.739390517665172,0.312418165143271,0.539047571512404
"22","GO:0008237",0.583626517385247,0.738255037230113,0.321169660916418,0.547683738510592
"23","GO:0008270",0.541328295176373,0.736617805415427,0.324531304224112,0.534159134938637
"24","GO:0008982",0.576074161567584,0.750270290375053,0.33863438340572,0.554992945116119
"25","GO:0009055",0.566278636735071,0.753336329411468,0.327137278263462,0.548917414803334
"26","GO:0010181",0.528870711398234,0.735378903176638,0.31576170714447,0.526670440573114
"27","GO:0015293",0.601783747159418,0.769154111540959,0.33164081614681,0.567526224949062
"28","GO:0016301",0.553495920991275,0.735699850942438,0.313786950464821,0.534327574132845
"29","GO:0016491",0.561474341575842,0.745209065059684,0.31783426581068,0.541505890815402
"30","GO:0016616",0.572091689719369,0.746818806307536,0.321594675991002,0.546835057339302
"31","GO:0016740",0.550011010164789,0.736118464833228,0.312319617334006,0.532816364110674
"32","GO:0016746",0.562135074842774,0.739819810510982,0.309796854989971,0.537250580114576
"33","GO:0016757",0.52839891075863,0.735238930316172,0.312627299969314,0.525421713681372
"34","GO:0016772",0.564849641261284,0.732816761702512,0.298023552715457,0.531896651893084
"35","GO:0016779",0.539293012834335,0.727145131943376,0.319973930445359,0.528804025074357
"36","GO:0016787",0.543210083886469,0.729756516914054,0.305965431131661,0.526310677310728
"37","GO:0016798",0.556980994013228,0.740485884254283,0.300287274552182,0.532584717606565
"38","GO:0016829",0.557868635308731,0.742894295389659,0.328358850198768,0.543040593632386
"39","GO:0016853",0.53698650756665,0.737287688178113,0.319126999185848,0.531133731643537
"40","GO:0016874",0.542090049914789,0.740809988320873,0.335191120819496,0.539363719685053
"41","GO:0016887",0.564295473343246,0.733622312480338,0.325438267971088,0.541118684598224
"42","GO:0019843",0.519457454370786,0.75834438181858,0.448120520568269,0.575307452252545
"43","GO:0020037",0.589814891796247,0.757849802204252,0.329588454628406,0.559084382876302
"44","GO:0022857",0.604797391087866,0.76077126807768,0.319529272936149,0.561699310700565
"45","GO:0030145",0.553649811965106,0.74279637570527,0.319500240504075,0.538648809391484
"46","GO:0030170",0.565030395157799,0.746026673693855,0.313027888010272,0.541361652287309
"47","GO:0042802",0.552831534329797,0.740665510627454,0.33687357837571,0.54345687444432
"48","GO:0043565",0.502959807318061,0.710433244647925,0.289403549061579,0.500932200342522
"49","GO:0046872",0.550732965422456,0.741673058670998,0.319941809254351,0.537449277782602
"50","GO:0050660",0.569038607647523,0.746806615597341,0.318951519128183,0.544932247457682
"51","GO:0051287",0.553992419050776,0.742961971006913,0.342471620637017,0.546475336898235
"52","GO:0051536",0.555822556606827,0.744839895597825,0.315098389718096,0.538586947307583
"53","GO:0051537",0.515401162279509,0.73690795205527,0.309929764423447,0.520746292919409
"54","GO:0051539",0.558247727621791,0.748830030787234,0.314854926519962,0.540644228309662
