"","GO","wR2Nmean","CRI2mean","eAImean","sumScoremean"
"1","GO:0000131",0.284018573762088,0.649121011670607,0.227155788757194,0.386765124729963
"2","GO:0000139",0.371427842472873,0.680714337292052,0.248910265271786,0.433684148345571
"3","GO:0000324",0.419737804197194,0.711750121427485,0.28921033533551,0.47356608698673
"4","GO:0000329",0.362858074040166,0.683745095340333,0.250335372285519,0.432312847222006
"5","GO:0000407",0.305153221335789,0.657482085419131,0.215734597143225,0.392789967966049
"6","GO:0000502",0.377977830912633,0.667101490454063,0.256633130199666,0.433904150522121
"7","GO:0000775",0.280469347178915,0.638322554695305,0.214559986035182,0.377783962636468
"8","GO:0000776",0.276631612970137,0.634875301644438,0.216284051233503,0.375930321949359
"9","GO:0000777",0.276221305941387,0.63294845743723,0.215253712891727,0.374807825423448
"10","GO:0000778",0.246801932682167,0.629913952434968,0.206780167750289,0.361165350955808
"11","GO:0000781",0.30832673249665,0.656960629576618,0.220138831981405,0.395142064684891
"12","GO:0000932",0.377332830503467,0.678897150190125,0.247398099228096,0.434542693307229
"13","GO:0000943",0.268243463148514,0.643113969022767,0.219753807274769,0.37703707981535
"14","GO:0005575",0.379396562490001,0.69285447229999,0.223104256350197,0.431785097046729
"15","GO:0005576",0.555036069935073,0.753675515337117,0.386250336050805,0.564987307107665
"16","GO:0005618",0.586314983915466,0.768904233687665,0.43711656547566,0.597445261026263
"17","GO:0005628",0.315394292337082,0.657034460922586,0.229063792705631,0.400497515321766
"18","GO:0005634",0.335980554215866,0.662938810008713,0.240171371626638,0.413030245283739
"19","GO:0005635",0.338481349750902,0.659344781316692,0.244252147854191,0.414026092973929
"20","GO:0005643",0.31501150752362,0.654335467429924,0.22557247489025,0.398306483281265
"21","GO:0005654",0.32650346247139,0.640956681311052,0.240880496994782,0.402780213592408
"22","GO:0005681",0.311959057051884,0.648001526973306,0.218445745690027,0.392802109905073
"23","GO:0005694",0.306724927248225,0.652485105022334,0.241172966874689,0.40012766638175
"24","GO:0005730",0.353766495887752,0.656600706133828,0.2649728707015,0.42511335757436
"25","GO:0005737",0.371492492270509,0.681968616820494,0.276292270360608,0.44325112648387
"26","GO:0005739",0.387620832812613,0.67878299182484,0.265381576976126,0.443928467204526
"27","GO:0005741",0.406978349665224,0.689562280324581,0.280175625787238,0.458905418592348
"28","GO:0005743",0.393588222485289,0.67440368344758,0.2546929219679,0.44089494263359
"29","GO:0005758",0.453156284357158,0.703469205941608,0.284883330198339,0.480502940165702
"30","GO:0005759",0.394790146656554,0.675072823860394,0.265009536513251,0.444957502343399
"31","GO:0005762",0.354739961384656,0.642943054701599,0.247516838207653,0.415066618097969
"32","GO:0005763",0.353767748711765,0.644971774901242,0.230234448155551,0.409657990589519
"33","GO:0005768",0.326368028756556,0.664751825945207,0.229710834302885,0.406943563001549
"34","GO:0005770",0.316548485818833,0.666821228265452,0.224654368348454,0.402674694144247
"35","GO:0005773",0.346007559248591,0.681289923201279,0.23773831940443,0.4216786006181
"36","GO:0005774",0.345957094377398,0.67831085709032,0.235645056417069,0.419971002628262
"37","GO:0005777",0.35027183938003,0.672510121154015,0.23411227822267,0.418964746252238
"38","GO:0005778",0.299338851047662,0.653010863563508,0.212673437159041,0.38834105059007
"39","GO:0005783",0.39510294706405,0.691125578216017,0.255383666247955,0.447204063842674
"40","GO:0005789",0.396469688149351,0.690271232154469,0.257264849439012,0.44800192324761
"41","GO:0005794",0.349442193878144,0.674403656881141,0.238316173534164,0.420720674764483
"42","GO:0005802",0.318742285405455,0.66187953074116,0.22263601541544,0.401085943854018
"43","GO:0005811",0.406615181837879,0.698931401141122,0.277234287959595,0.460926956979532
"44","GO:0005816",0.258056725739694,0.638444206220711,0.208909084741413,0.368470005567273
"45","GO:0005819",0.278130671696478,0.631935385622558,0.213404872926641,0.374490310081892
"46","GO:0005829",0.376365368409789,0.682166145422987,0.27376892583574,0.444100146556172
"47","GO:0005840",0.4954559339572,0.761909625094443,0.517305649915876,0.59155706965584
"48","GO:0005844",0.425675174919389,0.689902934649018,0.37731152874276,0.497629879437056
"49","GO:0005856",0.313454629589845,0.652928543764385,0.239190183752974,0.401857785702401
"50","GO:0005874",0.300579019265455,0.645952476507271,0.222475147034402,0.389668880935709
"51","GO:0005886",0.404436167161723,0.698012851807697,0.284139365591145,0.462196128186855
"52","GO:0005887",0.384252498856832,0.693355714923621,0.25654415106687,0.444717454949107
"53","GO:0005933",0.327334640859635,0.663080964624711,0.240351552377846,0.410255719287398
"54","GO:0005934",0.303753338907614,0.656592222308958,0.238954508553449,0.39976668992334
"55","GO:0005935",0.299201784258954,0.652007631091292,0.227375532551244,0.392861649300496
"56","GO:0005938",0.327099870602645,0.662371039623474,0.231819006232774,0.407096638819631
"57","GO:0009277",0.594184056356327,0.781891110663608,0.471405505613396,0.615826890877777
"58","GO:0010008",0.315328073558734,0.657768547880525,0.226171218396655,0.399755946611971
"59","GO:0010494",0.413442188966876,0.686449219963038,0.327947629700166,0.475946346210027
"60","GO:0012505",0.349639870426413,0.657146350912658,0.237401965599614,0.414729395646228
"61","GO:0016020",0.381960378944823,0.685905752898586,0.251214260870955,0.439693464238121
"62","GO:0016021",0.388034610643183,0.690311496275012,0.248413465178135,0.442253190698776
"63","GO:0019898",0.305017138352317,0.659243141409386,0.220186102656498,0.394815460806067
"64","GO:0022625",0.577885052165438,0.825712825180824,0.667372967871216,0.690323615072493
"65","GO:0022627",0.547500400280839,0.81456338196965,0.633715043716304,0.665259608655598
"66","GO:0030176",0.39372939523836,0.689500470081221,0.252922286544197,0.445384050621259
"67","GO:0030479",0.351071001510869,0.66280416602961,0.25512343899314,0.422999535511206
"68","GO:0030686",0.389319943472291,0.69287411106171,0.362218544897723,0.481470866477241
"69","GO:0030687",0.420767212739662,0.669946629036896,0.324421227434941,0.471711689737167
"70","GO:0031225",0.571983766263592,0.759021060309377,0.397015141411656,0.576006655994875
"71","GO:0031305",0.44015111581251,0.682436937933664,0.269527080796767,0.46403837818098
"72","GO:0031410",0.388008933248245,0.684717708997141,0.249982025167904,0.440902889137763
"73","GO:0031965",0.314183698149228,0.657606367998781,0.217150579899835,0.396313548682614
"74","GO:0031966",0.36743668860665,0.674015491305268,0.248246632414385,0.429899604108768
"75","GO:0032040",0.363991950755288,0.674912830150908,0.335470497878404,0.4581250929282
"76","GO:0034399",0.361196691847123,0.672849251295349,0.2435412104091,0.425862384517191
"77","GO:0043231",0.375711913072873,0.677802977187187,0.247934801330452,0.433816563863504
"78","GO:0043332",0.320784867307858,0.656528453326671,0.240542578867288,0.405951966500605
