"","GO","wR2Nmean","CRI2mean","eAImean","sumScoremean"
"1","GO:0005737",0.544545520672849,0.737627167528015,0.331523729277656,0.537898805826173
"2","GO:0005829",0.538381335742905,0.739587149856429,0.34276487651734,0.540244454038891
"3","GO:0005840",0.524794147897,0.772958755445389,0.484074035794615,0.593942313045668
"4","GO:0005886",0.570426432555994,0.746286241946495,0.316174558364547,0.544295744289012
"5","GO:0005887",0.575725429400865,0.750761716199215,0.317393574579693,0.547960240059924
"6","GO:0009279",0.568081903517375,0.750232724018774,0.325601897598948,0.547972175045032
"7","GO:0009289",0.522462424478005,0.736886207715226,0.280257563768397,0.513202065320543
"8","GO:0016020",0.569662736496774,0.747630900203572,0.316862717964578,0.544718784888308
"9","GO:0016021",0.574548491968204,0.751028063832684,0.314090456201659,0.546555670667516
"10","GO:0022625",0.523522689214266,0.778484929803398,0.495917071692005,0.599308230236556
"11","GO:0030288",0.543325194595657,0.727439729230195,0.315906062694753,0.528890328840202
"12","GO:0032153",0.559547743741444,0.723519067676656,0.328387197003095,0.537151336140399
"13","GO:0032993",0.53129985592125,0.715178606670528,0.312468998467591,0.519649153686456
"14","GO:0042597",0.531153850289542,0.721395132700504,0.308757951305744,0.520435644765263
"15","GO:0043190",0.577633294511532,0.745821292178319,0.309708558841797,0.544387715177216
"16","GO:0055052",0.593952621350519,0.755608830707817,0.319686487165307,0.556415979741214
