"","GO","wR2Nmean","CRI2mean","eAImean","sumScoremean"
"1","GO:0000122",0.661277033916674,0.776560341893613,0.403796830359198,0.613878068723162
"2","GO:0000165",0.683000228834913,0.793310499953393,0.431852650490217,0.636054459759508
"3","GO:0000187",0.69912993294987,0.796670093963977,0.459407383466102,0.651735803459983
"4","GO:0000209",0.626608996808307,0.768423514242739,0.406748715736024,0.600593742262357
"5","GO:0000278",0.621694127256196,0.757571233810117,0.392257150739631,0.590507503935315
"6","GO:0000398",0.592048768014929,0.744042248895203,0.373056909891055,0.569715975600396
"7","GO:0001501",0.676131334019983,0.792536952890886,0.43465201909961,0.634440102003493
"8","GO:0001525",0.667700877189544,0.785621380245437,0.432415131335731,0.628579129590237
"9","GO:0001580",0.612448055462538,0.771462947944466,0.406594107147659,0.596835036851554
"10","GO:0001666",0.671752451870061,0.789222291280358,0.439520819634228,0.633498520928215
"11","GO:0001701",0.673077316357917,0.781925748457297,0.420190853544965,0.625064639453393
"12","GO:0001934",0.685067930350919,0.788121856677289,0.448224656725416,0.640471481251208
"13","GO:0002250",0.624698054538453,0.754055969593789,0.38763780782214,0.588797277318127
"14","GO:0002548",0.62848377912716,0.749512072502826,0.462373492533266,0.613456448054418
"15","GO:0005975",0.628787521240008,0.774502010575243,0.414855842576102,0.606048458130451
"16","GO:0006325",0.691188964544497,0.773093847891059,0.43285080188841,0.632377871441322
"17","GO:0006334",0.730231551591936,0.789426797596612,0.502471831944386,0.674043393710978
"18","GO:0006355",0.606579824832906,0.754258848097653,0.369605476034375,0.576814716321645
"19","GO:0006357",0.642024746940632,0.769026264564564,0.38062356232833,0.597224857944509
"20","GO:0006366",0.629557677627842,0.763952331050093,0.378288818036378,0.590599608904771
"21","GO:0006367",0.618289516908078,0.759673763938165,0.384746814184969,0.587570031677071
"22","GO:0006397",0.609877602533247,0.745044767594535,0.357757756114008,0.57089337541393
"23","GO:0006412",0.639300944162199,0.75548248440615,0.411871555848368,0.602218328138906
"24","GO:0006457",0.575098638974378,0.737818224693485,0.374006205988569,0.562307689885477
"25","GO:0006468",0.610521784430923,0.759968235172294,0.395798738159266,0.588762919254161
"26","GO:0006470",0.611868617478573,0.763690649044446,0.400595670594191,0.592051645705737
"27","GO:0006508",0.626893301716348,0.779482410008497,0.419135579864742,0.608503763863196
"28","GO:0006511",0.651703040720848,0.762392264206788,0.384186983910462,0.599427429612699
"29","GO:0006629",0.664774782967388,0.783014063601526,0.429635552503194,0.625808133024036
"30","GO:0006805",0.667864558317517,0.791505746394308,0.440893582211175,0.633421295641
"31","GO:0006813",0.729985059258949,0.82177190450381,0.499515065091088,0.683757342951282
"32","GO:0006886",0.646691131069939,0.767118605210117,0.429866666518769,0.614558800932942
"33","GO:0006888",0.566444361534358,0.740334362192194,0.385852099292811,0.564210274339787
"34","GO:0006897",0.597596541808133,0.752658866582982,0.371530974534604,0.573928794308573
"35","GO:0006915",0.632717987778984,0.76055958774983,0.408102543675344,0.600460039734719
"36","GO:0006935",0.653901827054125,0.772558365746102,0.429364210285374,0.618608134361867
"37","GO:0006954",0.65360008552852,0.778257647542405,0.443328708289054,0.625062147119993
"38","GO:0006955",0.674303110397081,0.788108856651683,0.444922007444834,0.635777991497866
"39","GO:0006974",0.579277117882843,0.739066629961414,0.372135613745461,0.563493120529906
"40","GO:0007015",0.679257928165795,0.77097429750163,0.426052779039285,0.625428334902237
"41","GO:0007049",0.606266832454509,0.750178249949904,0.381693191467264,0.579379424623892
"42","GO:0007050",0.642801393570105,0.772112124861185,0.407031882206165,0.607315133545819
"43","GO:0007155",0.687291923332332,0.783765240253674,0.410172437435278,0.627076533673761
"44","GO:0007156",0.688190453683388,0.777347851322143,0.380038029818621,0.615192111608051
"45","GO:0007165",0.652844014426037,0.775805546529404,0.425259361712113,0.617969640889185
