"","GO","wR2Nmean","CRI2mean","eAImean","sumScoremean"
"1","GO:0000118",0.688889895028842,0.766216071692792,0.347511024548125,0.600872330423253
"2","GO:0000123",0.677565387298942,0.75782729383635,0.335955095503529,0.590449258879607
"3","GO:0000124",0.66413437949268,0.772312810164689,0.359452617819357,0.598633269158909
"4","GO:0000139",0.693518734952495,0.783100558343268,0.36207616774113,0.612898487012298
"5","GO:0000151",0.679326488302956,0.78090192253002,0.354459546470716,0.604895985767897
"6","GO:0000159",0.668398222610839,0.770513974306592,0.327416306823527,0.588776167913653
"7","GO:0000220",0.696561666754141,0.811682785291999,0.50045206453524,0.669565505527126
"8","GO:0000228",0.713644093487691,0.817974989655535,0.554687916501228,0.695435666548151
"9","GO:0000235",0.737560307180844,0.76807737224799,0.136329572122626,0.54732241718382
"10","GO:0000242",0.747428367405482,0.769227350568223,0.350495859985858,0.622383859319854
"11","GO:0000307",0.65871827334503,0.768588452794186,0.350652749366973,0.592653158502063
"12","GO:0000502",0.751752297604572,0.821384575168363,0.4705381023079,0.681224991693612
"13","GO:0000775",0.673610078987735,0.762610338965657,0.353453723644756,0.596558047199383
"14","GO:0000776",0.698795743447093,0.751637227949404,0.333132661936759,0.594521877777752
"15","GO:0000781",0.667891573206352,0.74711460472922,0.340593740115875,0.585199972683816
"16","GO:0000785",0.693860036404524,0.760342953150213,0.34243891430684,0.598880634620526
"17","GO:0000786",0.730806256181996,0.757250422203527,0.440201961360136,0.64275287991522
"18","GO:0000791",0.612264307154226,0.741148669336361,0.303419592117551,0.55227752286938
"19","GO:0000792",0.676309996487464,0.767914566751723,0.348215957498104,0.597480173579097
"20","GO:0000793",0.741265733905926,0.769825827901451,0.355304413859404,0.622131991888927
"21","GO:0000794",0.694738393305953,0.755432799205777,0.308409295959034,0.586193496156922
"22","GO:0000922",0.703450325587523,0.760517623923306,0.325290569628912,0.596419506379914
"23","GO:0000932",0.669279067316633,0.770818962738302,0.348402201536919,0.596166743863951
"24","GO:0001518",0.68503644416154,0.763530844491471,0.290623305974083,0.579730198209031
"25","GO:0001725",0.713324210491929,0.775279299815525,0.39261419929076,0.627072569866071
"26","GO:0005575",0.595854079992192,0.746908311180103,0.316357781656232,0.553040057609509
"27","GO:0005576",0.647954105711416,0.782277496438028,0.371466041201912,0.600565881117119
"28","GO:0005604",0.698657168389982,0.786270261390132,0.32524097116567,0.603389466981928
"29","GO:0005615",0.640948528135638,0.775823067069503,0.355202655390396,0.590658083531845
"30","GO:0005622",0.700006311812045,0.781935834133774,0.358774809057526,0.613572318334448
"31","GO:0005634",0.674404347668829,0.771430117495258,0.347753597508193,0.597862687557427
"32","GO:0005635",0.717785536755848,0.778189943636001,0.33831031129445,0.611428597228766
"33","GO:0005643",0.665441341076254,0.754665986948724,0.30845853103132,0.576188619685433
"34","GO:0005652",0.706506994258759,0.776105343275126,0.381934290745798,0.621515542759894
"35","GO:0005654",0.678450428074898,0.770614372815353,0.357716833901612,0.602260544930621
"36","GO:0005667",0.642081604772596,0.759802154002035,0.334288575668198,0.578724111480943
"37","GO:0005669",0.692618999183922,0.763999389563993,0.344242767491552,0.600287052079822
"38","GO:0005681",0.720308142373684,0.782061758680996,0.399675646208319,0.634015182421
"39","GO:0005694",0.670407666034274,0.753987496681784,0.328660282191514,0.584351814969191
"40","GO:0005700",0.670950893029427,0.763895712186307,0.353197669390992,0.596014758202242
"41","GO:0005703",0.738152041062254,0.81369689176397,0.43786911440587,0.663239349077365
"42","GO:0005704",0.70050230867641,0.766871484331468,0.368061027121808,0.611811606709895
"43","GO:0005705",0.671281127806643,0.763825771731881,0.339907604681201,0.591671501406575
"44","GO:0005721",0.593333759004192,0.716775435933952,0.278849635414227,0.529652943450791
"45","GO:0005730",0.710542577401599,0.776840902015787,0.388687020754207,0.625356833390531
"46","GO:0005737",0.696132315900408,0.784103157600519,0.369841963232294,0.616692478911074
"47","GO:0005739",0.712493313786062,0.795169607955152,0.422949654666766,0.643537525469327
"48","GO:0005741",0.715873456312863,0.799570548708577,0.42686759745429,0.647437200825244
"49","GO:0005743",0.709882443472436,0.797060196120743,0.435873096210445,0.647605245267874
"50","GO:0005747",0.685737086452486,0.779927770259598,0.434862531338712,0.633509129350266
"51","GO:0005751",0.597730769529847,0.792326862976236,0.543267422959752,0.644441685155278
"52","GO:0005758",0.718595265092625,0.786582109198418,0.41103413341031,0.638737169233785
"53","GO:0005759",0.726272698735855,0.805666784724306,0.431405034558039,0.654448172672733
"54","GO:0005762",0.716956478147428,0.76956445028344,0.377676564257768,0.621399164229546
"55","GO:0005763",0.65873940502021,0.749867470755581,0.352925744828507,0.587177540201433
"56","GO:0005764",0.677827920260102,0.787968643215994,0.372090565785039,0.612629043087045
"57","GO:0005765",0.715594807457274,0.80067912462625,0.38861626931489,0.634963400466138
