"","GO","wR2Nmean","CRI2mean","eAImean","sumScoremean"
"1","GO:0000028",0.719209877077069,0.822815678402053,0.592049124703784,0.711358226727636
"2","GO:0000045",0.741539869571901,0.807758782436813,0.400232299552641,0.649843650520452
"3","GO:0000070",0.69209438194064,0.763238149771206,0.351718467863015,0.60235033319162
"4","GO:0000077",0.712733180386274,0.773242292629688,0.350981652823009,0.612319041946323
"5","GO:0000079",0.659367917144007,0.773882411901013,0.361262463795652,0.598170930946891
"6","GO:0000122",0.680426899423699,0.775163684841933,0.351965212354308,0.602518598873313
"7","GO:0000132",0.669448988173315,0.753091256206591,0.311552299801191,0.578030848060366
"8","GO:0000165",0.653435851807926,0.768333866535215,0.327292870081079,0.583020862808074
"9","GO:0000184",0.743979058857093,0.795939296486079,0.383746866798914,0.641221740714029
"10","GO:0000209",0.672224043289825,0.770863918863664,0.329481531506148,0.590856497886546
"11","GO:0000212",0.718143247195178,0.785394351704351,0.37334085444152,0.625626151113683
"12","GO:0000226",0.690760332334859,0.773546118598847,0.308923866301123,0.591076772411609
"13","GO:0000245",0.66914319041588,0.779897996357725,0.361232644782417,0.603424610518674
"14","GO:0000266",0.691385288957263,0.764461238228355,0.318200028437278,0.591348851874298
"15","GO:0000278",0.689460123902393,0.782587252533681,0.377635182993248,0.616560853143107
"16","GO:0000281",0.738390157789236,0.788765755473042,0.398589309239255,0.641915074167178
"17","GO:0000288",0.652001340112013,0.771775398547746,0.334199170259287,0.585991969639682
"18","GO:0000289",0.688133068079369,0.77984059595803,0.331945156759575,0.599972940265658
"19","GO:0000302",0.663185712624251,0.774446187861298,0.356456898030233,0.598029599505261
"20","GO:0000381",0.667340334826695,0.774751019438035,0.366290283210363,0.602793879158364
"21","GO:0000398",0.683006869465249,0.770215089958887,0.370229105577111,0.607817021667082
"22","GO:0000413",0.718394063638612,0.795071948563321,0.389197454153486,0.634221155451806
"23","GO:0000422",0.690956642695717,0.786019561268598,0.351055196278273,0.609343800080863
"24","GO:0000462",0.754333502934712,0.793114175252812,0.446387250961123,0.664611643049549
"25","GO:0000723",0.670340684094282,0.753549855395261,0.31261784049804,0.578836126662528
"26","GO:0000724",0.675218426419711,0.751419792099127,0.324208046395385,0.583615421638074
"27","GO:0000902",0.701091101287859,0.785340460846353,0.385350566480068,0.62392737620476
"28","GO:0000915",0.71128510081845,0.771636796394602,0.366404700687986,0.616442199300346
"29","GO:0001508",0.541834341163606,0.742392051716909,0.329390228000078,0.537872206960198
"30","GO:0001558",0.719247581994364,0.796432846774509,0.407403726269549,0.641028051679474
"31","GO:0001578",0.733134442106823,0.778581424797925,0.202153051714574,0.571289639539774
"32","GO:0001654",0.658531898326459,0.761454066284196,0.328489668068179,0.582825210892945
"33","GO:0001661",0.68006629518793,0.765927004229965,0.331969492897544,0.592654264105146
"34","GO:0001666",0.676323932206328,0.77128264793813,0.335466975493798,0.594357851879419
"35","GO:0001672",0.747523144214074,0.771992669546604,0.362796970145437,0.627437594635372
"36","GO:0001676",0.679424231684134,0.781207669286187,0.358383290403766,0.606338397124696
"37","GO:0001700",0.670385998563458,0.771894894398619,0.341562413348898,0.594614435436992
"38","GO:0001708",0.70860094176191,0.775936079304789,0.349539816561035,0.611358945875911
"39","GO:0001709",0.680472522689367,0.779194998014525,0.361517739283876,0.607061753329256
"40","GO:0001736",0.716670459901787,0.788957112574029,0.370304977731307,0.625310850069041
"41","GO:0001737",0.709228389155332,0.77538943082718,0.334346609718022,0.606321476566845
"42","GO:0001738",0.693635924232129,0.767984226558021,0.333714253939693,0.598444801576614
"43","GO:0001745",0.657718305225917,0.772932217500395,0.344100829143671,0.591583783956661
"44","GO:0001751",0.674154504860668,0.764990349901782,0.330495751947225,0.589880202236558
"45","GO:0001752",0.666024538050848,0.796066732240502,0.412800862844974,0.624964044378775
"46","GO:0001764",0.695823864713903,0.779715522579232,0.358622052292192,0.611387146528442
"47","GO:0001932",0.719801794626076,0.79212252520324,0.388701788304997,0.633542036044771
"48","GO:0001933",0.712372828360055,0.790638617347769,0.377377052765827,0.626796166157884
"49","GO:0002009",0.70728439702813,0.78868063569989,0.374059287586233,0.623341440104751
"50","GO:0002027",0.610813561836164,0.751550015006054,0.311607833585191,0.55799047014247
"51","GO:0002052",0.708404436740131,0.787649725495678,0.343770698657205,0.613274953631005
"52","GO:0002118",0.659261021295262,0.787614421309321,0.346057612366081,0.597644351656888
"53","GO:0002121",0.630256122205215,0.756797669790951,0.340308692567778,0.575787494854648
"54","GO:0002164",0.648936752784126,0.771838971155338,0.327880610385471,0.582885444774978
"55","GO:0002168",0.692182469874817,0.78387515775752,0.368062837293717,0.614706821642018
"56","GO:0002181",0.735402732304657,0.837403851790235,0.643921683336609,0.738909422477167
"57","GO:0002225",0.692198311235667,0.780150230761456,0.355608518242898,0.609319020080007
"58","GO:0002230",0.724401001449311,0.777618214787965,0.338907946991349,0.613642387742875
"59","GO:0002385",0.668883349418435,0.769580124519798,0.312202218724647,0.583555230887627
"60","GO:0002785",0.738874294792866,0.800879210268524,0.377965531949395,0.639239679003595
"61","GO:0003014",0.735959184497551,0.796464151318277,0.411367830185511,0.647930388667113
"62","GO:0003015",0.70391646440315,0.792862430506586,0.380470479474886,0.625749791461541
"63","GO:0003333",0.683849732521977,0.795162075141106,0.403395978918357,0.627469262193813
"64","GO:0003341",0.684982445784675,0.776572758350696,0.335306402952609,0.598953869029327
