"","GO","wR2Nmean","CRI2mean","eAImean","sumScoremean"
"1","GO:0000160",0.552348838237354,0.729711148336665,0.292271713828299,0.524777233467439
"2","GO:0005975",0.546350736768996,0.739132302237919,0.31150558928415,0.532329542763689
"3","GO:0006260",0.551543672188391,0.726280633386762,0.311307891834992,0.529710732470049
"4","GO:0006281",0.541792987080408,0.723746115363435,0.296684777972684,0.520741293472175
"5","GO:0006310",0.499395591617228,0.70180377469178,0.310440223486885,0.503879863265298
"6","GO:0006351",0.531078142691682,0.717685753801978,0.304097114971184,0.517620337154948
"7","GO:0006355",0.526151728246605,0.716394711484974,0.295018878397034,0.512521772709538
"8","GO:0006364",0.542081068843724,0.717051546317624,0.310036183062949,0.523056266074766
"9","GO:0006412",0.532460279861867,0.763051608384634,0.440832314967759,0.57878140107142
"10","GO:0006457",0.515561295253928,0.726238260362008,0.366417128934156,0.536072228183364
"11","GO:0006508",0.556634671665817,0.733337424490607,0.31063727504842,0.533536457068281
"12","GO:0006629",0.549407204246115,0.741430089244057,0.322443507272659,0.537760266920943
"13","GO:0006631",0.534029869762724,0.735865527850235,0.338926481702482,0.536273959771814
"14","GO:0006811",0.580129875721655,0.753628732030255,0.322234618563297,0.551997742105069
"15","GO:0006865",0.590951521710883,0.758909851412132,0.326042840154072,0.558634737759029
"16","GO:0006974",0.53830069326917,0.732863926936056,0.307401378755407,0.526188666320211
"17","GO:0006979",0.52931055489482,0.734629256488786,0.331474166708997,0.531804659364201
"18","GO:0007155",0.522673147531279,0.731646781218233,0.27900246492033,0.511107464556614
"19","GO:0007165",0.571056681628763,0.72915254929033,0.292726921172624,0.530978717363906
"20","GO:0008033",0.541083463179161,0.724897887613471,0.306223598703776,0.524068316498802
"21","GO:0008152",0.562716798043762,0.743915496172253,0.319925493445584,0.542185929220533
"22","GO:0008360",0.568859674343005,0.736492917860528,0.311386772351603,0.538913121518378
"23","GO:0008643",0.579247747008785,0.754072302167347,0.340025026525573,0.557781691900568
"24","GO:0008652",0.560782694391086,0.738733837893042,0.321602899385785,0.540373143889971
"25","GO:0009058",0.552192022758178,0.735594534411928,0.302818493376582,0.530201683515563
"26","GO:0009061",0.578253724766109,0.758958037395885,0.335943195640076,0.557718319267357
"27","GO:0009103",0.505126988986851,0.725546406827914,0.288000433387374,0.506224609734046
"28","GO:0009252",0.559252447610929,0.736801070317105,0.309678383560597,0.535243967162877
"29","GO:0009314",0.525387159914831,0.729874321238455,0.33260776593007,0.529289749027786
"30","GO:0009401",0.571311541473047,0.748635478479585,0.337484224174698,0.552477081375777
"31","GO:0009408",0.523270928165191,0.731435602097124,0.35193174757692,0.535546092613078
"32","GO:0015031",0.568387457993617,0.73800966513191,0.322678416923123,0.543025180016216
"33","GO:0015833",0.572667763823789,0.746295707853723,0.316976832310713,0.545313434662742
"34","GO:0016310",0.552145074978415,0.735520317149767,0.314687057373198,0.534117483167126
"35","GO:0016311",0.526009125734513,0.728772724933818,0.290738692952584,0.515173514540305
"36","GO:0022900",0.549428368991359,0.745870175130634,0.329634255326448,0.541644266482814
"37","GO:0032259",0.548323508071869,0.730673871957474,0.297294044152197,0.52543047472718
"38","GO:0034219",0.58531514932141,0.755367939028093,0.332420839046183,0.557701309131895
"39","GO:0043709",0.5155688091214,0.728192950719747,0.268315294962995,0.504025684934714
"40","GO:0043711",0.488943480066812,0.716018689088468,0.262641092087723,0.489201087081001
"41","GO:0045892",0.525939752621844,0.712919035459057,0.307455923730724,0.515438237270541
"42","GO:0045893",0.544508407374334,0.722797322278373,0.301436974507949,0.522914234720219
"43","GO:0046677",0.554553419305834,0.743853370775909,0.324429018388449,0.540945269490064
"44","GO:0051289",0.555158066254106,0.743744562565624,0.336033149014047,0.544978592611259
"45","GO:0051301",0.536769080790752,0.718123816348311,0.323812064249159,0.526234987129407
"46","GO:0055085",0.592475008745564,0.757061079487697,0.315797931428873,0.555111339887378
"47","GO:0055114",0.560618420401683,0.746105980173076,0.319846838813783,0.542190413129514
"48","GO:0071555",0.527771930843161,0.719767412676412,0.294925550311265,0.514154964610279
"49","GO:0071973",0.567017877462125,0.725767282206989,0.305310026356586,0.5326983953419
"50","GO:0090305",0.528553041016755,0.715806234851344,0.302093384477939,0.515484220115346
"51","GO:0098655",0.584383209855143,0.74378990651829,0.317050738426524,0.548407951599986
"52","GO:1902600",0.600050207044289,0.769465115808958,0.348872669028638,0.572795997293962
